filename,width,height,class,xmin,ymin,xmax,ymax
hard_hat_workers1440.png,416,415,helmet,168,88,309,259
hard_hat_workers1440.png,416,415,helmet,19,98,125,257
hard_hat_workers1440.png,416,415,helmet,167,0,309,51
hard_hat_workers1440.png,416,415,helmet,19,0,126,41
hard_hat_workers1441.png,416,415,helmet,165,149,197,193
hard_hat_workers1441.png,416,415,helmet,320,174,357,217
hard_hat_workers1441.png,416,415,helmet,39,147,89,199
hard_hat_workers1442.png,416,415,helmet,219,134,238,155
hard_hat_workers1443.png,416,416,helmet,13,56,162,250
hard_hat_workers1443.png,416,416,helmet,12,0,162,49
hard_hat_workers1444.png,416,415,helmet,297,102,331,149
hard_hat_workers1444.png,416,415,helmet,54,103,88,146
hard_hat_workers1444.png,416,415,helmet,171,117,198,156
hard_hat_workers1444.png,416,415,helmet,199,112,233,159
hard_hat_workers1444.png,416,415,helmet,93,115,117,149
hard_hat_workers1444.png,416,415,helmet,240,110,267,151
hard_hat_workers1444.png,416,415,helmet,130,110,154,148
hard_hat_workers1444.png,416,415,helmet,323,107,369,161
hard_hat_workers1444.png,416,415,helmet,1,124,24,159
hard_hat_workers1444.png,416,415,helmet,396,148,415,172
hard_hat_workers1444.png,416,415,helmet,35,129,60,154
hard_hat_workers1444.png,416,415,helmet,297,0,332,37
hard_hat_workers1444.png,416,415,helmet,54,0,89,36
hard_hat_workers1444.png,416,415,helmet,170,0,198,22
hard_hat_workers1444.png,416,415,helmet,199,0,234,27
hard_hat_workers1444.png,416,415,helmet,93,0,118,24
hard_hat_workers1444.png,416,415,helmet,239,0,267,29
hard_hat_workers1444.png,416,415,helmet,130,0,155,29
hard_hat_workers1444.png,416,415,helmet,323,0,370,32
hard_hat_workers1444.png,416,415,helmet,0,0,24,15
hard_hat_workers1444.png,416,415,helmet,34,0,60,10
hard_hat_workers1445.png,416,415,helmet,64,119,122,163
hard_hat_workers1445.png,416,415,helmet,64,0,123,20
hard_hat_workers1446.png,416,415,helmet,163,276,177,294
hard_hat_workers1446.png,416,415,helmet,318,270,330,284
hard_hat_workers1446.png,416,415,helmet,163,398,178,414
hard_hat_workers1446.png,416,415,helmet,318,408,331,414
hard_hat_workers1447.png,416,415,helmet,148,80,207,139
hard_hat_workers1447.png,416,415,helmet,147,0,207,59
hard_hat_workers1448.png,416,415,helmet,345,149,376,191
hard_hat_workers1448.png,416,415,helmet,295,168,329,216
hard_hat_workers1448.png,416,415,helmet,364,129,408,187
hard_hat_workers1448.png,416,415,head,115,128,176,192
hard_hat_workers1448.png,416,415,head,199,123,248,187
hard_hat_workers1448.png,416,415,helmet,252,137,304,205
hard_hat_workers1448.png,416,415,head,1,161,43,224
hard_hat_workers1448.png,416,415,helmet,0,70,24,155
hard_hat_workers1448.png,416,415,head,198,0,248,16
hard_hat_workers1448.png,416,415,helmet,0,0,25,69
hard_hat_workers1449.png,416,415,helmet,238,133,300,182
hard_hat_workers1449.png,416,415,helmet,161,162,210,216
hard_hat_workers145.png,416,415,head,267,119,302,158
hard_hat_workers145.png,416,415,head,120,114,150,152
hard_hat_workers145.png,416,415,head,156,131,180,165
hard_hat_workers145.png,416,415,head,224,135,248,166
hard_hat_workers145.png,416,415,head,187,155,207,179
hard_hat_workers145.png,416,415,head,218,164,229,183
hard_hat_workers145.png,416,415,head,199,179,209,195
hard_hat_workers145.png,416,415,head,266,0,302,20
hard_hat_workers145.png,416,415,head,120,0,151,25
hard_hat_workers145.png,416,415,head,156,0,181,8
hard_hat_workers1450.png,416,415,helmet,282,149,326,197
hard_hat_workers1451.png,416,415,helmet,149,119,181,152
hard_hat_workers1452.png,416,416,helmet,143,195,160,222
hard_hat_workers1452.png,416,416,helmet,103,175,117,196
hard_hat_workers1453.png,416,416,helmet,83,143,130,203
hard_hat_workers1453.png,416,416,helmet,267,172,295,210
hard_hat_workers1453.png,416,416,helmet,309,133,352,192
hard_hat_workers1453.png,416,416,helmet,190,154,246,217
hard_hat_workers1453.png,416,416,helmet,154,186,174,215
hard_hat_workers1453.png,416,416,helmet,139,176,154,199
hard_hat_workers1453.png,416,416,helmet,176,186,194,210
hard_hat_workers1454.png,416,415,helmet,212,95,287,172
hard_hat_workers1454.png,416,415,helmet,103,110,180,200
hard_hat_workers1454.png,416,415,helmet,23,86,149,215
hard_hat_workers1454.png,416,415,helmet,211,0,287,50
hard_hat_workers1454.png,416,415,helmet,102,0,180,35
hard_hat_workers1454.png,416,415,helmet,23,0,150,59
hard_hat_workers1455.png,416,416,helmet,59,118,131,208
hard_hat_workers1456.png,416,416,helmet,337,257,363,285
hard_hat_workers1456.png,416,416,helmet,209,238,229,262
hard_hat_workers1456.png,416,416,helmet,29,146,41,159
hard_hat_workers1456.png,416,416,helmet,57,168,69,182
hard_hat_workers1456.png,416,416,helmet,82,186,93,198
hard_hat_workers1456.png,416,416,helmet,117,196,129,209
hard_hat_workers1456.png,416,416,helmet,244,204,255,220
hard_hat_workers1456.png,416,416,helmet,350,135,362,150
hard_hat_workers1456.png,416,416,helmet,303,164,314,180
hard_hat_workers1456.png,416,416,helmet,276,178,285,194
hard_hat_workers1456.png,416,416,helmet,281,192,293,206
hard_hat_workers1457.png,416,416,helmet,134,0,263,116
hard_hat_workers1458.png,416,415,helmet,105,145,147,198
hard_hat_workers1458.png,416,415,helmet,27,132,72,184
hard_hat_workers1458.png,416,415,helmet,297,87,357,172
hard_hat_workers1458.png,416,415,helmet,297,0,358,52
hard_hat_workers1459.png,416,415,helmet,300,145,329,172
hard_hat_workers1459.png,416,415,helmet,38,210,61,234
hard_hat_workers1459.png,416,415,helmet,85,264,109,292
hard_hat_workers1459.png,416,415,helmet,241,224,265,245
hard_hat_workers1459.png,416,415,helmet,85,400,110,414
hard_hat_workers146.png,416,416,helmet,260,146,334,216
hard_hat_workers1460.png,416,415,helmet,35,172,49,192
hard_hat_workers1460.png,416,415,helmet,91,162,122,199
hard_hat_workers1460.png,416,415,helmet,137,161,170,197
hard_hat_workers1460.png,416,415,head,189,167,212,195
hard_hat_workers1460.png,416,415,head,60,163,80,187
hard_hat_workers1460.png,416,415,head,12,162,31,189
hard_hat_workers1460.png,416,415,head,343,190,361,214
hard_hat_workers1460.png,416,415,head,288,174,313,200
hard_hat_workers1460.png,416,415,head,264,186,280,207
hard_hat_workers1460.png,416,415,head,238,181,264,207
hard_hat_workers1460.png,416,415,head,228,189,243,214
hard_hat_workers1460.png,416,415,head,207,188,224,211
hard_hat_workers1460.png,416,415,helmet,35,0,50,13
hard_hat_workers1460.png,416,415,helmet,90,0,122,23
hard_hat_workers1460.png,416,415,helmet,136,0,170,24
hard_hat_workers1460.png,416,415,head,188,0,212,18
hard_hat_workers1460.png,416,415,head,60,0,81,22
hard_hat_workers1460.png,416,415,head,11,0,31,23
hard_hat_workers1460.png,416,415,head,287,0,313,11
hard_hat_workers1461.png,416,415,helmet,278,116,327,171
hard_hat_workers1461.png,416,415,helmet,123,193,148,231
hard_hat_workers1461.png,416,415,helmet,277,0,327,23
hard_hat_workers1462.png,416,416,helmet,108,253,119,267
hard_hat_workers1462.png,416,416,helmet,169,252,178,265
hard_hat_workers1462.png,416,416,helmet,163,151,174,164
hard_hat_workers1462.png,416,416,helmet,231,284,241,298
hard_hat_workers1462.png,416,416,helmet,253,216,265,229
hard_hat_workers1463.png,416,415,helmet,75,120,173,238
hard_hat_workers1464.png,416,415,helmet,100,187,118,206
hard_hat_workers1465.png,416,416,helmet,189,59,330,234
hard_hat_workers1465.png,416,416,helmet,188,0,330,58
hard_hat_workers1466.png,416,416,helmet,223,149,248,183
hard_hat_workers1466.png,416,416,helmet,140,155,172,192
hard_hat_workers1466.png,416,416,helmet,261,159,279,183
hard_hat_workers1466.png,416,416,helmet,196,163,213,188
hard_hat_workers1466.png,416,416,helmet,98,161,115,184
hard_hat_workers1466.png,416,416,helmet,124,163,140,188
hard_hat_workers1466.png,416,416,helmet,165,162,179,186
hard_hat_workers1466.png,416,416,helmet,342,163,363,188
hard_hat_workers1467.png,416,416,helmet,120,209,143,237
hard_hat_workers1467.png,416,416,helmet,178,210,200,237
hard_hat_workers1467.png,416,416,helmet,223,207,238,233
hard_hat_workers1467.png,416,416,helmet,287,213,305,237
hard_hat_workers1468.png,416,416,helmet,146,160,163,175
hard_hat_workers1468.png,416,416,helmet,313,335,332,352
hard_hat_workers1468.png,416,416,helmet,387,335,406,352
hard_hat_workers1469.png,416,416,helmet,360,164,384,194
hard_hat_workers1469.png,416,416,helmet,156,218,180,247
hard_hat_workers1469.png,416,416,helmet,101,240,126,269
hard_hat_workers1469.png,416,416,helmet,281,229,301,256
hard_hat_workers1469.png,416,416,helmet,10,169,25,188
hard_hat_workers1469.png,416,416,helmet,104,171,118,185
hard_hat_workers1469.png,416,416,helmet,125,161,139,178
hard_hat_workers1469.png,416,416,helmet,251,221,274,248
hard_hat_workers1469.png,416,416,helmet,328,222,350,245
hard_hat_workers1469.png,416,416,helmet,381,166,404,190
hard_hat_workers1469.png,416,416,helmet,245,196,257,210
hard_hat_workers1469.png,416,416,helmet,196,169,208,183
hard_hat_workers1469.png,416,416,helmet,296,195,308,210
hard_hat_workers147.png,415,416,helmet,297,148,380,226
hard_hat_workers1470.png,416,415,helmet,293,102,328,143
hard_hat_workers1470.png,416,415,helmet,158,181,185,209
hard_hat_workers1470.png,416,415,helmet,89,211,147,249
hard_hat_workers1470.png,416,415,helmet,292,0,328,13
hard_hat_workers1471.png,416,415,helmet,63,131,151,224
hard_hat_workers1471.png,416,415,helmet,295,117,372,198
hard_hat_workers1471.png,416,415,helmet,294,0,372,30
hard_hat_workers1472.png,416,416,helmet,54,106,109,165
hard_hat_workers1472.png,416,416,helmet,315,115,364,166
hard_hat_workers1472.png,416,416,helmet,53,0,109,27
hard_hat_workers1472.png,416,416,helmet,314,0,364,18
hard_hat_workers1473.png,415,416,helmet,148,29,325,244
hard_hat_workers1474.png,416,415,helmet,132,170,165,207
hard_hat_workers1475.png,416,416,head,200,122,229,155
hard_hat_workers1475.png,416,416,head,348,92,397,142
hard_hat_workers1475.png,416,416,head,258,130,284,162
hard_hat_workers1475.png,416,416,head,135,127,161,156
hard_hat_workers1475.png,416,416,head,282,130,305,161
hard_hat_workers1475.png,416,416,head,328,129,352,158
hard_hat_workers1475.png,416,416,head,231,125,255,153
hard_hat_workers1475.png,416,416,head,95,142,113,164
hard_hat_workers1475.png,416,416,head,199,0,229,27
hard_hat_workers1475.png,416,416,head,348,6,397,56
hard_hat_workers1475.png,416,416,head,258,0,285,19
hard_hat_workers1475.png,416,416,head,135,0,162,22
hard_hat_workers1475.png,416,416,head,281,0,305,19
hard_hat_workers1475.png,416,416,head,328,0,353,20
hard_hat_workers1475.png,416,416,head,231,0,256,24
hard_hat_workers1475.png,416,416,head,95,0,114,7
hard_hat_workers1476.png,416,416,head,279,174,317,216
hard_hat_workers1476.png,416,416,head,248,190,274,223
hard_hat_workers1476.png,416,416,head,157,192,181,220
hard_hat_workers1476.png,416,416,head,84,194,108,221
hard_hat_workers1476.png,416,416,head,208,185,232,216
hard_hat_workers1477.png,416,416,helmet,289,246,347,315
hard_hat_workers1477.png,416,416,helmet,95,253,113,271
hard_hat_workers1477.png,416,416,helmet,289,375,348,415
hard_hat_workers1478.png,416,415,helmet,110,228,142,260
hard_hat_workers1478.png,416,415,helmet,85,266,151,318
hard_hat_workers1478.png,416,415,helmet,276,72,344,130
hard_hat_workers1478.png,416,415,helmet,85,368,152,414
hard_hat_workers1478.png,416,415,helmet,276,14,344,72
hard_hat_workers1479.png,416,415,helmet,45,69,202,242
hard_hat_workers1479.png,416,415,helmet,44,0,202,70
hard_hat_workers148.png,416,415,helmet,119,133,146,171
hard_hat_workers148.png,416,415,helmet,274,139,298,175
hard_hat_workers148.png,416,415,helmet,202,133,225,167
hard_hat_workers148.png,416,415,helmet,187,135,206,165
hard_hat_workers148.png,416,415,helmet,144,141,164,170
hard_hat_workers148.png,416,415,head,241,151,258,171
hard_hat_workers1480.png,416,415,helmet,366,131,392,160
hard_hat_workers1480.png,416,415,helmet,122,149,157,181
hard_hat_workers1480.png,416,415,helmet,205,147,233,176
hard_hat_workers1480.png,416,415,helmet,310,136,329,157
hard_hat_workers1480.png,416,415,helmet,287,146,310,176
hard_hat_workers1480.png,416,415,helmet,366,21,392,50
hard_hat_workers1480.png,416,415,helmet,121,0,157,32
hard_hat_workers1480.png,416,415,helmet,205,5,233,34
hard_hat_workers1480.png,416,415,helmet,310,24,329,45
hard_hat_workers1480.png,416,415,helmet,287,4,310,34
hard_hat_workers1481.png,416,416,helmet,319,53,354,92
hard_hat_workers1481.png,416,416,helmet,223,157,306,226
hard_hat_workers1481.png,416,416,helmet,34,62,73,103
hard_hat_workers1481.png,416,416,helmet,156,53,220,112
hard_hat_workers1481.png,416,416,helmet,125,104,147,138
hard_hat_workers1481.png,416,416,helmet,0,82,18,112
hard_hat_workers1481.png,416,416,helmet,319,13,354,52
hard_hat_workers1481.png,416,416,helmet,34,2,73,43
hard_hat_workers1481.png,416,416,helmet,156,0,221,52
hard_hat_workers1481.png,416,416,helmet,0,0,19,23
hard_hat_workers1482.png,416,416,helmet,109,90,189,180
hard_hat_workers1482.png,416,416,helmet,227,132,251,161
hard_hat_workers1482.png,416,416,helmet,109,0,190,49
hard_hat_workers1482.png,416,416,helmet,227,0,252,7
hard_hat_workers1483.png,416,415,helmet,32,22,297,208
hard_hat_workers1484.png,416,415,helmet,127,137,181,205
hard_hat_workers1485.png,416,415,helmet,222,69,298,166
hard_hat_workers1485.png,416,415,helmet,107,92,187,213
hard_hat_workers1485.png,416,415,helmet,222,0,299,70
hard_hat_workers1485.png,416,415,helmet,107,0,188,47
hard_hat_workers1486.png,416,416,helmet,39,156,76,205
hard_hat_workers1486.png,416,416,helmet,103,151,140,201
hard_hat_workers1486.png,416,416,head,21,162,44,196
hard_hat_workers1486.png,416,416,head,67,166,91,201
hard_hat_workers1486.png,416,416,head,149,168,176,202
hard_hat_workers1486.png,416,416,head,181,169,200,198
hard_hat_workers1486.png,416,416,head,195,155,229,199
hard_hat_workers1486.png,416,416,head,298,166,328,205
hard_hat_workers1486.png,416,416,head,330,158,373,208
hard_hat_workers1486.png,416,416,head,388,160,415,202
hard_hat_workers1487.png,416,416,helmet,172,135,219,185
hard_hat_workers1487.png,416,416,helmet,60,164,121,220
hard_hat_workers1487.png,416,416,helmet,115,70,135,99
hard_hat_workers1487.png,416,416,head,344,74,388,128
hard_hat_workers1487.png,416,416,head,298,152,338,198
hard_hat_workers1487.png,416,416,head,324,208,370,252
hard_hat_workers1487.png,416,416,head,400,168,415,216
hard_hat_workers1487.png,416,416,head,275,69,305,93
hard_hat_workers1487.png,416,416,helmet,115,40,135,69
hard_hat_workers1487.png,416,416,head,344,10,388,64
hard_hat_workers1487.png,416,416,head,275,45,305,69
hard_hat_workers1488.png,416,415,helmet,219,181,242,202
hard_hat_workers1488.png,416,415,helmet,141,114,160,136
hard_hat_workers1488.png,416,415,helmet,141,2,160,24
hard_hat_workers1489.png,416,416,helmet,176,81,260,165
hard_hat_workers1489.png,416,416,helmet,176,0,261,50
hard_hat_workers149.png,416,415,head,89,107,151,182
hard_hat_workers149.png,416,415,head,203,113,262,192
hard_hat_workers149.png,416,415,head,20,155,104,249
hard_hat_workers149.png,416,415,head,323,109,373,177
hard_hat_workers149.png,416,415,head,1,99,33,177
hard_hat_workers149.png,416,415,head,89,0,152,32
hard_hat_workers149.png,416,415,head,202,0,262,26
hard_hat_workers149.png,416,415,head,323,0,374,30
hard_hat_workers149.png,416,415,head,1,0,34,40
hard_hat_workers1490.png,416,415,helmet,39,87,167,234
hard_hat_workers1490.png,416,415,helmet,39,0,168,52
hard_hat_workers1491.png,416,415,helmet,81,108,117,144
hard_hat_workers1491.png,416,415,helmet,179,90,203,121
hard_hat_workers1491.png,416,415,helmet,151,104,179,137
hard_hat_workers1491.png,416,415,helmet,318,122,342,146
hard_hat_workers1491.png,416,415,helmet,81,0,118,31
hard_hat_workers1491.png,416,415,helmet,179,18,203,49
hard_hat_workers1491.png,416,415,helmet,151,2,179,35
hard_hat_workers1491.png,416,415,helmet,318,0,343,17
hard_hat_workers1492.png,416,416,helmet,5,81,146,244
hard_hat_workers1492.png,416,416,helmet,4,0,146,82
hard_hat_workers1493.png,416,415,helmet,55,200,69,219
hard_hat_workers1493.png,416,415,helmet,315,89,329,106
hard_hat_workers1493.png,416,415,helmet,315,33,329,50
hard_hat_workers1494.png,416,415,head,95,104,127,143
hard_hat_workers1494.png,416,415,head,4,76,57,140
hard_hat_workers1494.png,416,415,head,329,89,373,138
hard_hat_workers1494.png,416,415,head,224,96,258,143
hard_hat_workers1494.png,416,415,head,95,0,128,35
hard_hat_workers1494.png,416,415,head,3,0,57,63
hard_hat_workers1494.png,416,415,head,329,1,373,50
hard_hat_workers1494.png,416,415,head,224,0,259,43
hard_hat_workers1495.png,416,415,head,310,155,343,192
hard_hat_workers1495.png,416,415,head,180,139,212,182
hard_hat_workers1495.png,416,415,head,120,164,149,200
hard_hat_workers1495.png,416,415,head,263,168,283,193
hard_hat_workers1496.png,416,416,helmet,265,69,305,119
hard_hat_workers1496.png,416,416,helmet,201,71,240,119
hard_hat_workers1496.png,416,416,helmet,265,19,305,69
hard_hat_workers1496.png,416,416,helmet,201,19,240,67
hard_hat_workers1497.png,416,415,helmet,166,152,190,173
hard_hat_workers1498.png,416,416,helmet,251,120,281,158
hard_hat_workers1498.png,416,416,helmet,184,125,217,159
hard_hat_workers1498.png,416,416,helmet,251,0,282,13
hard_hat_workers1498.png,416,416,helmet,183,0,217,8
hard_hat_workers1499.png,416,416,helmet,102,170,116,187
hard_hat_workers1499.png,416,416,helmet,160,176,177,193
hard_hat_workers1499.png,416,416,helmet,221,178,233,190
hard_hat_workers1499.png,416,416,helmet,277,171,291,186
hard_hat_workers1499.png,416,416,helmet,320,168,337,185
hard_hat_workers1499.png,416,416,helmet,102,0,117,11
hard_hat_workers1499.png,416,416,helmet,159,0,177,5
hard_hat_workers1499.png,416,416,helmet,221,0,234,3
hard_hat_workers1499.png,416,416,helmet,277,0,292,10
hard_hat_workers1499.png,416,416,helmet,319,0,337,13
hard_hat_workers15.png,416,416,helmet,313,89,367,151
hard_hat_workers15.png,416,416,helmet,67,91,121,153
hard_hat_workers15.png,416,416,helmet,313,0,368,54
hard_hat_workers15.png,416,416,helmet,67,0,122,52
hard_hat_workers150.png,416,415,helmet,249,144,275,173
hard_hat_workers150.png,416,415,helmet,137,132,157,155
hard_hat_workers150.png,416,415,helmet,320,134,333,150
hard_hat_workers150.png,416,415,helmet,307,136,318,149
hard_hat_workers150.png,416,415,helmet,267,134,279,148
hard_hat_workers150.png,416,415,helmet,137,0,158,7
hard_hat_workers150.png,416,415,helmet,319,0,333,5
hard_hat_workers150.png,416,415,helmet,306,0,318,3
hard_hat_workers150.png,416,415,helmet,267,0,280,5
hard_hat_workers1500.png,416,416,helmet,73,106,110,148
hard_hat_workers1500.png,416,416,helmet,191,106,223,149
hard_hat_workers1500.png,416,416,helmet,28,97,72,151
hard_hat_workers1500.png,416,416,helmet,351,91,398,140
hard_hat_workers1500.png,416,416,helmet,337,103,365,148
hard_hat_workers1500.png,416,416,helmet,72,0,110,11
hard_hat_workers1500.png,416,416,helmet,191,0,224,11
hard_hat_workers1500.png,416,416,helmet,28,0,73,20
hard_hat_workers1500.png,416,416,helmet,350,0,398,26
hard_hat_workers1500.png,416,416,helmet,337,0,366,14
hard_hat_workers1501.png,416,416,helmet,212,95,290,179
hard_hat_workers1501.png,416,416,helmet,143,108,187,157
hard_hat_workers1501.png,416,416,helmet,212,0,291,58
hard_hat_workers1501.png,416,416,helmet,143,0,188,45
hard_hat_workers1502.png,416,416,helmet,67,254,86,275
hard_hat_workers1502.png,416,416,helmet,57,263,71,282
hard_hat_workers1502.png,416,416,helmet,86,270,107,289
hard_hat_workers1502.png,416,416,helmet,251,232,263,245
hard_hat_workers1503.png,416,416,helmet,120,28,146,65
hard_hat_workers1503.png,416,416,helmet,283,153,309,186
hard_hat_workers1503.png,416,416,helmet,194,139,230,176
hard_hat_workers1503.png,416,416,head,138,40,174,73
hard_hat_workers1504.png,416,416,helmet,0,73,60,130
hard_hat_workers1504.png,416,416,helmet,158,123,185,160
hard_hat_workers1504.png,416,416,head,160,96,189,123
hard_hat_workers1504.png,416,416,helmet,0,0,61,30
hard_hat_workers1504.png,416,416,head,159,0,189,7
hard_hat_workers1505.png,416,415,helmet,182,223,225,271
hard_hat_workers1505.png,416,415,helmet,220,217,268,271
hard_hat_workers1505.png,416,415,helmet,114,278,149,329
hard_hat_workers1505.png,416,415,helmet,114,364,149,415
hard_hat_workers1506.png,416,415,helmet,289,65,338,114
hard_hat_workers1506.png,416,415,helmet,210,174,221,187
hard_hat_workers1506.png,416,415,helmet,289,3,338,52
hard_hat_workers1507.png,416,415,head,115,130,141,164
hard_hat_workers1507.png,416,415,head,330,127,359,161
hard_hat_workers1507.png,416,415,head,251,121,274,151
hard_hat_workers1507.png,416,415,head,176,134,198,159
hard_hat_workers1507.png,416,415,head,23,143,46,172
hard_hat_workers1507.png,416,415,head,238,139,253,163
hard_hat_workers1507.png,416,415,head,323,124,342,146
hard_hat_workers1507.png,416,415,head,96,133,108,147
hard_hat_workers1507.png,416,415,head,79,134,89,146
hard_hat_workers1507.png,416,415,head,18,134,34,149
hard_hat_workers1507.png,416,415,head,115,0,142,9
hard_hat_workers1507.png,416,415,head,329,0,359,12
hard_hat_workers1507.png,416,415,head,250,0,274,18
hard_hat_workers1507.png,416,415,head,176,0,199,5
hard_hat_workers1507.png,416,415,head,322,0,342,15
hard_hat_workers1507.png,416,415,head,96,0,109,6
hard_hat_workers1507.png,416,415,head,79,0,90,5
hard_hat_workers1507.png,416,415,head,18,0,35,5
hard_hat_workers1508.png,416,416,helmet,16,106,96,191
hard_hat_workers1508.png,416,416,helmet,301,144,352,207
hard_hat_workers1508.png,416,416,helmet,178,173,210,210
hard_hat_workers1508.png,416,416,helmet,128,156,166,205
hard_hat_workers1508.png,416,416,helmet,90,171,140,220
hard_hat_workers1509.png,416,415,helmet,178,143,220,179
hard_hat_workers1509.png,416,415,head,198,223,228,254
hard_hat_workers1509.png,416,415,head,119,79,169,116
hard_hat_workers1509.png,416,415,helmet,178,0,221,14
hard_hat_workers1509.png,416,415,head,119,41,169,78
hard_hat_workers151.png,416,416,helmet,117,184,148,223
hard_hat_workers151.png,416,416,helmet,310,158,352,200
hard_hat_workers151.png,416,416,helmet,228,203,255,233
hard_hat_workers151.png,416,416,helmet,363,158,405,200
hard_hat_workers1510.png,416,416,helmet,328,74,387,119
hard_hat_workers1510.png,416,416,helmet,182,228,212,266
hard_hat_workers1510.png,416,416,helmet,126,79,163,118
hard_hat_workers1510.png,416,416,helmet,251,118,279,152
hard_hat_workers1510.png,416,416,helmet,328,22,387,67
hard_hat_workers1510.png,416,416,helmet,126,23,163,62
hard_hat_workers1510.png,416,416,helmet,251,0,280,23
hard_hat_workers1511.png,415,416,helmet,65,92,182,217
hard_hat_workers1511.png,415,416,helmet,0,91,56,217
hard_hat_workers1512.png,415,416,helmet,118,177,181,240
hard_hat_workers1512.png,415,416,helmet,0,176,21,240
hard_hat_workers1513.png,416,415,helmet,309,109,403,213
hard_hat_workers1513.png,416,415,head,166,153,210,206
hard_hat_workers1513.png,416,415,head,390,122,415,202
hard_hat_workers1513.png,416,415,helmet,309,0,404,32
hard_hat_workers1513.png,416,415,head,389,0,415,19
hard_hat_workers1514.png,416,415,helmet,342,245,370,279
hard_hat_workers1514.png,416,415,helmet,310,163,323,179
hard_hat_workers1514.png,416,415,helmet,150,218,165,233
hard_hat_workers1514.png,416,415,helmet,381,149,393,164
hard_hat_workers1515.png,416,415,helmet,356,78,395,124
hard_hat_workers1515.png,416,415,helmet,316,208,370,267
hard_hat_workers1515.png,416,415,helmet,214,86,238,115
hard_hat_workers1515.png,416,415,helmet,133,93,161,123
hard_hat_workers1515.png,416,415,helmet,53,144,80,169
hard_hat_workers1515.png,416,415,helmet,317,105,337,129
hard_hat_workers1515.png,416,415,helmet,356,151,381,188
hard_hat_workers1515.png,416,415,helmet,270,164,294,188
hard_hat_workers1515.png,416,415,helmet,279,96,298,119
hard_hat_workers1515.png,416,415,helmet,150,115,166,137
hard_hat_workers1515.png,416,415,helmet,129,139,168,179
hard_hat_workers1515.png,416,415,helmet,356,8,395,54
hard_hat_workers1515.png,416,415,helmet,214,18,238,47
hard_hat_workers1515.png,416,415,helmet,133,9,161,39
hard_hat_workers1515.png,416,415,helmet,317,3,337,27
hard_hat_workers1515.png,416,415,helmet,279,14,298,37
hard_hat_workers1515.png,416,415,helmet,150,0,167,18
hard_hat_workers1516.png,416,416,helmet,282,93,343,167
hard_hat_workers1516.png,416,416,helmet,282,15,343,89
hard_hat_workers1517.png,416,416,helmet,188,203,213,232
hard_hat_workers1517.png,416,416,helmet,129,103,149,126
hard_hat_workers1517.png,416,416,head,57,208,111,252
hard_hat_workers1517.png,416,416,head,1,221,35,269
hard_hat_workers1517.png,416,416,head,148,223,190,262
hard_hat_workers1517.png,416,416,head,278,206,310,244
hard_hat_workers1517.png,416,416,head,359,194,383,223
hard_hat_workers1517.png,416,416,head,334,186,362,217
hard_hat_workers1517.png,416,416,head,374,186,397,207
hard_hat_workers1518.png,416,415,helmet,52,109,100,168
hard_hat_workers1518.png,416,415,head,131,127,175,167
hard_hat_workers1518.png,416,415,person,116,128,209,345
hard_hat_workers1518.png,416,415,person,18,114,119,344
hard_hat_workers1518.png,416,415,helmet,52,0,101,30
hard_hat_workers1518.png,416,415,head,131,0,176,12
hard_hat_workers1518.png,416,415,person,115,347,209,414
hard_hat_workers1518.png,416,415,person,17,348,119,414
hard_hat_workers1519.png,416,415,helmet,294,126,395,234
hard_hat_workers1519.png,416,415,helmet,121,101,209,209
hard_hat_workers1519.png,416,415,helmet,121,0,210,38
hard_hat_workers152.png,416,415,helmet,313,208,347,252
hard_hat_workers152.png,416,415,helmet,203,198,239,247
hard_hat_workers152.png,416,415,helmet,257,204,298,253
hard_hat_workers152.png,416,415,helmet,64,211,103,261
hard_hat_workers152.png,416,415,helmet,130,220,166,271
hard_hat_workers1520.png,416,415,helmet,34,161,58,193
hard_hat_workers1520.png,416,415,helmet,135,172,151,194
hard_hat_workers1520.png,416,415,helmet,241,241,260,261
hard_hat_workers1520.png,416,415,helmet,383,256,399,278
hard_hat_workers1520.png,416,415,helmet,331,234,342,248
hard_hat_workers1520.png,416,415,helmet,269,258,283,272
hard_hat_workers1520.png,416,415,helmet,318,229,328,243
hard_hat_workers1520.png,416,415,helmet,122,230,133,243
hard_hat_workers1520.png,416,415,helmet,273,230,287,244
hard_hat_workers1521.png,416,415,helmet,63,91,170,205
hard_hat_workers1521.png,416,415,helmet,62,0,170,48
hard_hat_workers1522.png,416,416,helmet,114,153,143,182
hard_hat_workers1523.png,416,415,head,280,140,314,182
hard_hat_workers1523.png,416,415,head,143,131,174,173
hard_hat_workers1523.png,416,415,head,77,143,105,175
hard_hat_workers1523.png,416,415,head,200,148,221,176
hard_hat_workers1523.png,416,415,head,219,154,235,174
hard_hat_workers1523.png,416,415,head,263,154,278,173
hard_hat_workers1523.png,416,415,head,307,149,325,169
hard_hat_workers1524.png,415,416,helmet,52,46,144,184
hard_hat_workers1524.png,415,416,helmet,263,126,343,220
hard_hat_workers1524.png,415,416,helmet,144,165,175,221
hard_hat_workers1524.png,415,416,helmet,100,153,149,219
hard_hat_workers1524.png,415,416,helmet,245,181,288,230
hard_hat_workers1524.png,415,416,helmet,227,195,263,243
hard_hat_workers1524.png,415,416,helmet,0,46,53,185
hard_hat_workers1524.png,415,416,helmet,383,126,414,221
